Timestamp,Vehicle_ID,Vehicle_Model,Battery_Age_Months,Avg_Cell_Voltage,Max_Cell_Voltage,Min_Cell_Voltage,Pack_Current,Charging_State,Charge_Throughput,Avg_Temperature,Max_Temperature,Min_Temperature,Ambient_Temperature,Internal_Resistance,Pressure_Level,Coolant_Flow_Rate,Insulation_Resistance,Cycle_Count,Depth_of_Discharge,Energy_Consumed_kWh,Energy_Regenerated_kWh,Distance_Traveled_km,Speed_kmh,Acceleration_ms2,Location_City,Location_Latitude,Location_Longitude,Altitude_m,Humidity_Percent,Air_Pressure_kPa,SOC,SOH,Voltage_Imbalance,Temperature_Gradient,Power_kW,Thermal_Risk_Score,Voltage_Risk_Score,Aging_Risk_Score,Overall_Risk_Score,Alert_Status,Critical_Alert,Hour,Day_of_Week,Month,Vehicle_Model_Encoded,Charging_State_Encoded,Location_City_Encoded,Risk_Category
2024-05-11 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,27,3.432,3.696,3.209,43.76,Discharging,27262.52,32.11,44.92,29.41,27.84,3.357,1.457,3.952,1669481,341,80.5,0.9,0.0,184.2,40.9,-0.3,Mumbai,19.076,72.8777,14,85,101.1,13.145702868306335,81.08813584594196,0.4870000000000001,15.510000000000002,0.15018431999999998,20.817801171830016,100.0,41.26167862479292,54.02649326554098,Low Battery;Cell Imbalance,1,18,5,5,3,1,3,High
2024-05-12 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,3,3.706,3.845,3.499,61.57,Discharging,7599.39,41.71,56.0,38.52,34.53,2.993,1.452,3.718,1655374,98,84.5,1.37,0.0,154.7,54.0,0.4,Delhi,28.6139,77.209,216,69,100.7,62.26957892581227,95.34637280895862,0.3460000000000001,17.479999999999997,0.22817842,41.4656344277285,72.26850943791624,19.168398180844626,44.30084734882979,Cell Imbalance,1,0,6,5,3,1,2,Medium
2024-05-12 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,6,3.713,3.862,3.499,73.67,Discharging,16771.68,41.51,45.38,38.14,32.4,3.348,1.626,3.959,1080826,208,81.6,1.64,0.0,160.0,83.7,1.6,Chennai,13.0827,80.2707,6,75,102.6,66.5079742738595,91.73638094600993,0.363,7.240000000000002,0.27353671,40.93196436535748,75.42579102436225,20.097189925198577,45.48498177163943,Cell Imbalance,1,6,6,5,3,1,1,Medium
2024-05-12 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,8,3.509,3.66,3.192,93.46,Discharging,10747.43,39.88,52.89,33.26,30.39,3.166,1.292,3.197,1663150,110,60.5,1.97,0.0,107.2,45.3,1.5,Chennai,13.0827,80.2707,6,77,101.4,38.96279322325613,93.47943078015153,0.46799999999999997,19.630000000000003,0.32795114,31.013581384232822,96.45439478166004,20.09846904115748,49.18881506901678,Cell Imbalance,1,12,6,5,3,1,1,Medium
2024-05-12 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,45,3.409,3.654,3.264,-0.16,Idle,41671.76,32.83,44.72,25.22,32.52,3.549,1.269,2.37,1542631,599,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,75,100.9,28.108222390001917,64.51087424534575,0.3900000000000001,19.5,0.00054544,24.955820062065477,81.13762822612651,67.95224910083098,58.015232463007656,Cell Imbalance,1,18,6,5,3,2,1,High
2024-05-13 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,28,3.478,3.611,3.113,0.43,Idle,37245.05,32.93,38.48,30.09,33.56,3.402,1.213,3.956,1745162,438,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,65,99.1,28.703430765247845,80.63463497664893,0.4980000000000002,8.389999999999997,0.00149554,17.19453319464423,100.0,50.40877863944968,55.86777061136464,Cell Imbalance,1,0,0,5,3,2,2,High
2024-05-13 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,31,3.566,3.72,3.323,51.82,Discharging,32647.71,41.4,50.34,34.22,34.4,3.264,1.109,2.17,1376933,441,42.9,1.11,0.0,79.4,89.2,-1.0,Bangalore,12.9716,77.5946,920,70,91.9,44.74784772711649,77.86619515393691,0.39700000000000024,16.120000000000005,0.18479012,40.589118451178265,85.52433706062324,58.72562051406504,61.61302534195551,Cell Imbalance,1,6,0,5,3,1,0,High
2024-05-13 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,11,3.524,3.736,3.299,23.25,Discharging,15963.48,40.89,51.93,35.82,35.34,3.415,1.035,2.671,1545173,177,88.7,0.49,0.0,158.7,1.9,-2.0,Chennai,13.0827,80.2707,6,89,101.4,41.43969559499437,86.65321855342484,0.4370000000000003,16.11,0.081933,41.17250257707603,96.42319245673187,23.277987589558894,53.6245608744556,Cell Imbalance,1,12,0,5,3,1,1,High
2024-05-13 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,45,3.664,3.767,3.397,39.37,Discharging,53420.4,31.62,43.55,27.73,26.78,3.26,1.007,3.987,1517677,597,83.4,0.87,0.0,90.3,52.5,1.9,Mumbai,19.076,72.8777,14,84,100.3,40.97660167000212,66.29373925795088,0.3700000000000001,15.819999999999997,0.14425168,18.8526501578151,75.26971911287558,75.38358880793716,56.50198602620927,Cell Imbalance,1,18,0,5,3,1,3,High
2024-05-14 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,56,3.638,3.846,3.385,59.66,Discharging,62503.91,36.5,48.73,31.35,31.18,3.721,1.554,3.214,1238292,714,34.7,1.3,0.0,53.6,47.8,-1.7,Pune,18.5204,73.8567,560,70,93.2,43.06220949287775,60.02077710713686,0.4610000000000003,17.379999999999995,0.21704307999999997,24.649926593793516,100.0,98.508490425728,74.38613900650716,Cell Imbalance,1,0,1,5,3,1,4,High
2024-05-14 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,42,3.592,3.702,3.326,-0.51,Idle,62719.54,28.47,35.94,25.14,26.05,3.491,1.723,3.888,1057707,644,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,57,100.4,54.57645044109846,69.04220478344592,0.3759999999999999,10.799999999999997,0.00183192,8.550101631329778,84.15929354503457,67.976841736962,53.56207897110878,Cell Imbalance,1,6,1,5,3,2,2,High
2024-05-14 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,54,3.463,3.564,3.311,62.29,Discharging,56075.42,36.41,49.3,29.24,32.7,3.401,1.282,2.561,1178722,650,88.5,1.29,0.0,30.2,12.4,0.9,Chennai,13.0827,80.2707,6,88,100.9,15.97883803337412,65.69197848717842,0.2530000000000001,20.06,0.21571027,24.17224215083825,50.947859551919926,84.95971117708415,53.35993762661411,Cell Imbalance,1,12,1,5,3,1,1,High
2024-05-14 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,21,3.637,3.912,3.365,29.18,Discharging,31121.32,35.15,42.35,28.36,28.3,3.181,1.418,3.198,1548906,351,78.0,0.64,0.0,26.7,13.4,-0.1,Bangalore,12.9716,77.5946,920,74,92.0,41.03165389201459,84.36822721544006,0.5469999999999997,13.990000000000002,0.10612766000000001,26.231473885664194,100.0,38.592107586391116,54.941193824018434,Cell Imbalance,1,18,1,5,3,1,0,High
2024-05-15 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,7,3.748,4.145,3.564,65.89,Discharging,17617.32,37.98,48.66,31.42,30.04,2.998,1.196,3.017,1668121,211,25.8,1.48,0.0,141.9,68.0,1.8,Delhi,28.6139,77.209,216,58,100.1,67.08563875680971,90.59670195123395,0.5809999999999995,17.239999999999995,0.24695572000000002,30.480161988222754,100.0,18.19663207759846,49.558931355273735,Cell Imbalance,1,0,2,5,3,1,2,Medium
2024-05-15 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,1,3.622,3.851,3.407,85.4,Discharging,15158.35,32.46,38.26,25.31,26.81,2.935,1.798,3.974,1724337,152,30.2,1.86,0.0,20.3,0.7,-1.8,Pune,18.5204,73.8567,560,79,94.3,42.13542390229281,96.58609996565524,0.44399999999999995,12.95,0.3093188,22.068907939324347,100.0,14.367732648425118,45.478880195916496,Cell Imbalance,1,6,2,5,3,1,4,Medium
2024-05-15 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,52,3.643,3.813,3.503,-43.69,Charging,75530.16,27.59,40.76,20.93,26.52,3.487,1.425,2.276,1673675,770,0.0,0.0,0.96,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,77,101.4,60.953188040427605,63.361805135841806,0.31000000000000005,19.83,0.15916266999999998,12.886368198778893,72.29452678341715,92.18218828681056,59.121027756335536,Cell Imbalance,1,12,2,5,3,0,1,High
2024-05-15 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,30,3.714,4.088,3.347,29.54,Discharging,34691.23,30.68,39.44,24.12,31.48,3.098,1.422,2.164,1043898,414,20.9,0.66,0.0,151.4,3.2,-1.8,Chennai,13.0827,80.2707,6,80,102.1,64.87053558556525,78.62391887226623,0.7410000000000001,15.319999999999997,0.10971155999999999,12.383811919350954,100.0,47.99882187783944,53.460877932396805,Cell Imbalance,1,18,2,5,3,1,1,High
2024-05-16 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,55,3.52,3.859,3.22,96.27,Discharging,65950.02,45.89,60.46,40.55,33.39,3.669,1.511,2.328,1792948,709,57.7,2.03,0.0,148.4,116.1,-0.5,Delhi,28.6139,77.209,216,66,99.2,38.00942825331056,57.9318772623662,0.6389999999999998,19.910000000000004,0.33887039999999996,47.99317344268053,100.0,89.70456421739394,79.23257922002482,High Temperature;Cell Imbalance,1,0,3,5,3,1,2,Critical
2024-05-16 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,40,3.679,3.963,3.382,80.27,Discharging,54533.3,39.78,51.7,35.38,32.57,3.535,1.478,3.409,1434955,625,45.7,1.77,0.0,114.1,72.7,-0.6,Bangalore,12.9716,77.5946,920,73,91.0,43.61555138660325,69.41742882481724,0.581,16.32,0.29531332999999993,30.777389191666153,100.0,64.95491065452927,65.2440999487318,Cell Imbalance,1,6,3,5,3,1,0,High
2024-05-16 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,51,3.719,4.046,3.387,17.81,Discharging,69083.29,28.82,38.59,22.68,27.29,3.576,1.121,2.299,1651022,760,40.9,0.4,0.0,99.2,94.7,0.7,Chennai,13.0827,80.2707,6,89,101.8,61.745382664158775,62.92307737926964,0.6590000000000003,15.910000000000004,0.06623538999999999,15.00556389757396,100.0,76.67728188214892,63.89428192657429,Cell Imbalance,1,12,3,5,3,1,1,High
2024-05-16 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,59,3.411,3.788,3.262,-30.26,Charging,80878.92,34.61,43.72,27.07,35.35,3.771,1.03,3.29,1532179,841,0.0,0.0,0.62,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,72,101.2,34.88961712373554,55.38629029758964,0.5259999999999998,16.65,0.10321686000000001,20.60649752386471,100.0,94.69479716023551,71.7670982280334,Cell Imbalance,1,18,3,5,3,0,1,High
2024-05-17 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,3,3.542,3.72,3.244,23.19,Discharging,8109.13,39.16,46.3,32.93,34.46,3.32,1.279,3.672,1074252,81,51.8,0.49,0.0,8.1,14.4,2.1,Delhi,28.6139,77.209,216,73,99.7,37.297432635538755,94.67134204313666,0.476,13.369999999999997,0.08213898,36.56468063786443,100.0,5.428550160951533,47.33107693293866,Cell Imbalance,1,0,4,5,3,1,2,Medium
2024-05-17 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,37,3.677,4.024,3.306,0.54,Idle,55159.13,32.79,38.77,29.17,28.81,3.187,1.446,2.658,1045941,547,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,73,102.3,47.52223195401436,74.42768025105936,0.718,9.600000000000001,0.0019855800000000002,18.79351527338756,100.0,65.10282936998826,61.29878154779194,Cell Imbalance,1,6,4,5,3,2,1,High
2024-05-17 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,48,3.685,3.857,3.402,55.31,Discharging,59418.93,31.95,37.97,25.89,26.3,3.267,1.002,3.347,1565425,660,83.0,1.22,0.0,137.3,22.3,0.8,Chennai,13.0827,80.2707,6,75,102.3,39.80827223187936,68.88962501991018,0.45500000000000007,12.079999999999998,0.20381735,15.09868970505903,91.03831123501564,79.74171597692441,61.95957230566636,Cell Imbalance,1,12,4,5,3,1,1,High
2024-05-17 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,15,3.635,3.811,3.513,49.06,Discharging,15512.33,39.29,46.38,34.63,31.65,3.227,1.343,2.037,1299398,189,27.8,1.07,0.0,3.9,74.6,0.6,Delhi,28.6139,77.209,216,58,99.7,39.0300791550824,89.75766749529996,0.29800000000000004,11.75,0.1783331,34.35968364607,61.91832790907066,30.930537001631322,42.40284951892399,Cell Imbalance,1,18,4,5,3,1,2,Medium
2024-05-18 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,37,3.41,3.542,3.192,-0.04,Idle,35909.39,36.16,41.58,29.2,33.48,3.223,1.545,3.053,1452050,482,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,76,100.6,20.355209903965438,77.1097274700537,0.34999999999999964,12.379999999999999,0.0001364,25.305478931717154,77.92967155983058,66.05749994501906,56.4308834788556,Cell Imbalance,1,0,5,5,3,2,1,High
2024-05-18 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,53,3.496,3.8,3.185,29.25,Discharging,57916.4,36.99,47.99,29.55,33.44,3.463,1.138,2.813,1385188,770,72.3,0.61,0.0,21.2,120.0,-0.5,Mumbai,19.076,72.8777,14,75,101.0,14.625585210403848,59.12589330675567,0.6149999999999998,18.44,0.102258,26.838328014000847,100.0,85.91927997050459,70.91920266150181,Low Battery;Cell Imbalance,1,6,5,5,3,1,3,High
2024-05-18 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,36,3.594,3.852,3.384,88.17,Discharging,33621.41,33.2,39.34,27.01,25.36,3.304,1.027,2.808,1212175,448,58.6,1.9,0.0,110.1,31.6,-2.0,Chennai,13.0827,80.2707,6,84,101.5,42.91794111648256,74.89618762833777,0.46799999999999997,12.330000000000002,0.31688298,17.906391613409752,100.0,59.12131491025243,59.00923550788739,Cell Imbalance,1,12,5,5,3,1,1,High
2024-05-18 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,56,3.63,3.953,3.431,1.98,Idle,68669.72,27.27,31.04,20.35,26.08,3.239,1.792,2.021,1664959,805,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,70,99.8,54.02917308391667,62.309252584068055,0.5219999999999998,10.689999999999998,0.007187399999999999,6.691778333122397,100.0,98.3160470136713,68.33594178226457,Cell Imbalance,1,18,5,5,3,2,2,High
2024-05-19 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,35,3.466,3.774,3.323,0.32,Idle,42813.63,34.51,44.19,27.2,34.01,3.343,1.679,2.963,1051742,482,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,82,92.7,29.588062587833836,76.58048949095554,0.45100000000000007,16.99,0.0011091200000000001,23.739133706978233,94.21229845524032,59.9441372223065,59.29852312817502,Cell Imbalance,1,0,6,5,3,2,0,High
2024-05-19 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,33,3.483,3.651,3.314,69.59,Discharging,39348.62,35.61,42.78,31.67,29.28,3.165,1.377,3.704,1486137,444,29.0,1.45,0.0,29.2,86.1,1.9,Delhi,28.6139,77.209,216,62,99.6,17.536789681777947,76.62791424134682,0.33699999999999974,11.11,0.24238197000000003,26.46072127422884,74.49468385327582,56.44502997690188,52.46681170146885,Cell Imbalance,1,6,6,5,3,1,2,High
2024-05-19 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,23,3.718,3.953,3.446,-45.08,Charging,37332.67,35.54,42.52,29.05,32.02,3.315,1.118,3.456,1586845,381,0.0,0.0,1.01,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,78,91.0,89.1771610796311,81.5465017175745,0.5069999999999997,13.470000000000002,0.16760744,30.04727932727275,100.0,42.30304515165966,57.45010815964414,Cell Imbalance,1,12,6,5,3,0,0,High
2024-05-19 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,24,3.765,3.974,3.639,42.99,Discharging,28349.65,36.61,42.44,30.77,30.52,3.411,1.278,2.3,1233730,368,64.9,0.97,0.0,40.2,65.8,-0.4,Bangalore,12.9716,77.5946,920,78,92.3,61.48935643363078,78.31790322271,0.3350000000000004,11.669999999999998,0.16185735000000004,27.64105018665181,79.28227769643883,39.53724114648825,48.8201896765263,Cell Imbalance,1,18,6,5,3,1,0,Medium
2024-05-20 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,42,3.669,3.784,3.366,-28.36,Charging,43306.1,31.06,41.55,27.46,28.18,3.488,1.265,3.536,1127483,534,0.0,0.0,0.62,0.0,0.0,0.0,Pune,18.5204,73.8567,560,62,93.0,62.25207777439504,67.56731721010057,0.4179999999999997,14.089999999999996,0.10405284000000001,12.300012724866582,89.51457803751723,68.06714690784123,56.62724589007502,Cell Imbalance,1,0,0,5,3,0,4,High
2024-05-20 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,38,3.421,3.731,3.183,-0.65,Idle,46922.36,29.81,33.68,27.37,27.46,3.435,1.193,3.899,1133438,565,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,71,92.0,20.79284312815703,70.06702072535826,0.548,6.309999999999999,0.00222365,12.121732386729045,100.0,57.06140718574813,56.394379857492396,Cell Imbalance,1,6,0,5,3,2,0,High
2024-05-20 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,28,3.676,3.87,3.386,54.07,Discharging,38619.22,35.22,49.82,31.56,27.92,3.335,1.574,3.921,1528112,483,45.7,1.19,0.0,38.1,97.0,-1.2,Bangalore,12.9716,77.5946,920,68,91.1,39.91516926211685,80.49320430004188,0.484,18.26,0.19876132000000002,23.385443728366432,100.0,54.19485554442931,59.19343309093191,Cell Imbalance,1,12,0,5,3,1,0,High
2024-05-20 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,38,3.607,3.88,3.232,57.58,Discharging,44041.17,36.41,40.39,31.63,30.31,3.62,1.477,2.993,1563340,478,88.7,1.25,0.0,135.2,25.9,1.3,Mumbai,19.076,72.8777,14,73,101.6,39.66005685100117,71.82209990822449,0.6479999999999997,8.760000000000002,0.20769105999999998,31.29955448585406,100.0,63.67256894265547,64.99070780950318,Cell Imbalance,1,18,0,5,3,1,3,High
2024-05-21 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,9,3.565,3.688,3.313,17.0,Discharging,20436.27,31.26,39.35,29.13,33.18,3.137,1.38,3.692,1743189,202,58.9,0.36,0.0,131.9,114.4,1.8,Bangalore,12.9716,77.5946,920,82,92.3,41.809117767171095,90.18220091589176,0.375,10.220000000000002,0.060605,13.782268519731609,80.22506610832275,14.729373127174432,36.24556925174293,Cell Imbalance,1,0,1,5,3,1,0,Medium
2024-05-21 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,1,3.404,3.789,3.256,-1.64,Idle,1872.59,26.4,39.47,18.58,28.42,2.886,1.516,2.414,1272481,25,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,65,99.9,28.975184081166486,97.9541733871282,0.5330000000000004,20.89,0.00558256,11.554392307059189,100.0,2.4382451868601116,37.99754583130643,Cell Imbalance,1,6,1,5,3,2,2,Medium
2024-05-21 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,17,3.506,3.631,3.143,-0.03,Idle,18312.59,25.7,28.84,21.88,26.66,2.992,1.38,3.695,1049126,236,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,69,101.2,48.788289617340375,90.05693676242517,0.488,6.960000000000001,0.00010517999999999999,10.643735921029718,100.0,36.839504075000434,49.16107999867671,Cell Imbalance,1,12,1,5,3,2,3,Medium
2024-05-21 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,60,3.679,3.918,3.427,16.53,Discharging,80615.2,33.59,45.4,29.94,29.66,3.61,1.161,3.693,1688253,834,45.0,0.36,0.0,76.7,50.4,-0.7,Bangalore,12.9716,77.5946,920,86,92.8,39.125176948420126,57.89415271067586,0.4910000000000001,15.459999999999997,0.06081387,18.75551285183263,100.0,91.27315974236402,70.00955753139888,Cell Imbalance,1,18,1,5,3,1,0,High
2024-05-22 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,56,3.642,3.921,3.535,-0.71,Idle,63380.4,24.27,30.38,19.07,24.66,3.402,1.205,3.152,1748592,711,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,86,92.5,51.52884013626309,62.54891406162134,0.3859999999999997,11.309999999999999,0.00258582,7.138409271030872,79.93569226604144,90.06257469904251,59.04555874537161,Cell Imbalance,1,0,2,5,3,2,0,High
2024-05-22 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,60,3.645,3.995,3.309,61.15,Discharging,87365.37,34.26,41.18,30.22,28.5,3.788,1.63,3.424,1230096,864,21.2,1.34,0.0,155.6,52.2,0.5,Delhi,28.6139,77.209,216,64,99.2,37.25466415479197,52.53492356760723,0.6859999999999999,10.96,0.22289175,19.132220303300826,100.0,98.28918677930606,72.47380236086896,Cell Imbalance,1,6,2,5,3,1,2,High
2024-05-22 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,36,3.715,3.907,3.581,66.95,Discharging,53899.64,42.21,55.93,38.44,33.3,3.425,1.589,2.092,1385399,547,52.4,1.49,0.0,23.8,16.0,-2.3,Delhi,28.6139,77.209,216,69,99.0,69.86224056884794,73.4397453072418,0.32600000000000007,17.490000000000002,0.24871924999999998,35.958753840598945,71.27380110506698,59.77756498180698,55.6700399758243,Cell Imbalance,1,12,2,5,3,1,2,High
2024-05-22 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,46,3.749,3.954,3.612,97.02,Discharging,50920.87,37.36,48.12,33.01,31.2,3.524,1.122,2.743,1441898,690,31.6,2.18,0.0,131.0,10.3,-2.1,Mumbai,19.076,72.8777,14,75,100.3,60.74256808012768,68.04896607267084,0.3420000000000001,15.11,0.36372798,33.117698292162906,75.32839139751424,77.66986699241724,62.03865222736479,Cell Imbalance,1,18,2,5,3,1,3,High
2024-05-23 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,21,3.447,3.652,3.342,65.24,Discharging,31182.62,37.5,47.53,34.95,31.57,3.022,1.323,2.345,1613766,371,41.9,1.35,0.0,163.8,20.9,-0.1,Pune,18.5204,73.8567,560,73,94.6,15.988377517753895,84.03462919895895,0.31000000000000005,12.579999999999998,0.22488228,26.826663699241184,66.75862970791941,34.53268616486946,42.70599319067668,Cell Imbalance,1,0,3,5,3,1,4,Medium
2024-05-23 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,31,3.401,3.658,3.187,103.02,Discharging,44874.4,35.68,41.93,28.02,24.82,3.377,1.352,2.413,1312207,447,33.9,2.1,0.0,17.1,81.2,-0.1,Pune,18.5204,73.8567,560,73,93.8,17.987648053518306,73.71080096056448,0.4710000000000001,13.91,0.35037102,27.093881982197324,100.0,48.06675895291338,58.38688031170357,Cell Imbalance,1,6,3,5,3,1,4,High
2024-05-23 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,37,3.703,3.984,3.542,-64.75,Charging,37942.45,33.68,41.47,26.57,24.58,3.37,1.474,2.915,1631518,546,0.0,0.0,1.44,0.0,0.0,0.0,Pune,18.5204,73.8567,560,72,94.6,84.02224904810554,70.52717189817496,0.44200000000000017,14.899999999999999,0.23976925,27.338133015818073,100.0,60.98608925351891,62.77474075644566,Cell Imbalance,1,12,3,5,3,0,4,High
2024-05-23 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,32,3.461,3.837,3.19,95.74,Discharging,50063.56,39.44,47.31,33.95,29.32,3.512,1.589,3.647,1330385,491,66.8,1.99,0.0,36.5,56.4,-1.2,Delhi,28.6139,77.209,216,67,99.1,14.437536547785697,74.7344694630133,0.6470000000000002,13.36,0.33135613999999997,31.41408500745531,100.0,53.69959352243746,61.70455950996425,Low Battery;Cell Imbalance,1,18,3,5,3,1,2,High
2024-05-24 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,60,3.513,3.905,3.22,23.11,Discharging,64842.35,24.07,33.18,17.69,25.47,3.39,1.347,2.954,1794179,746,82.0,0.49,0.0,121.5,85.8,-0.8,Chennai,13.0827,80.2707,6,90,101.9,35.466616167100725,57.830229444352625,0.6849999999999996,15.489999999999998,0.08118543,0.0,100.0,98.96749017486341,66.32249672495448,Cell Imbalance,1,0,4,5,3,1,1,High
2024-05-24 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,44,3.455,3.692,3.082,101.03,Discharging,47148.88,41.58,54.49,35.17,29.04,3.341,1.068,2.591,1140108,551,82.5,2.09,0.0,149.0,13.0,-0.6,Delhi,28.6139,77.209,216,69,100.0,10.874454875830542,70.24237909742419,0.6100000000000003,19.32,0.34905865,35.65901975624212,100.0,78.25295561960743,71.30399179194985,Low Battery;Cell Imbalance,1,6,4,5,3,1,2,High
2024-05-24 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,57,3.61,3.712,3.387,25.91,Discharging,75627.96,33.62,42.34,31.5,32.24,3.356,1.694,2.625,1078455,758,45.7,0.56,0.0,62.6,81.7,-0.1,Chennai,13.0827,80.2707,6,71,101.8,44.474752071747744,59.20633384651856,0.3250000000000002,10.840000000000003,0.0935351,21.055221892865443,70.99533664710316,99.27821571530816,63.77625808509225,Cell Imbalance,1,12,4,5,3,1,1,High
2024-05-24 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,19,3.665,3.786,3.278,1.69,Idle,20903.07,31.24,38.57,28.34,29.62,3.32,1.306,3.282,1514340,232,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,75,98.9,47.79928764025913,82.09712839916072,0.508,10.23,0.00619385,14.373991543161479,100.0,30.66663213783279,48.34687456033142,Cell Imbalance,1,18,4,5,3,2,2,Medium
2024-05-25 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,20,3.665,4.012,3.293,37.31,Discharging,24363.81,29.66,37.73,23.42,27.09,3.036,1.795,2.668,1521923,306,47.1,0.82,0.0,130.8,81.0,0.0,Bangalore,12.9716,77.5946,920,85,91.8,39.452965058600924,87.99146929566948,0.7189999999999994,14.309999999999995,0.13674115,16.560240060059883,100.0,32.65032726801035,49.73685577602341,Cell Imbalance,1,0,5,5,3,1,0,Medium
2024-05-25 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,7,3.614,3.772,3.482,74.54,Discharging,11056.95,36.97,40.11,33.3,26.81,3.039,1.245,2.489,1470390,151,34.0,1.62,0.0,0.6,47.2,-1.3,Pune,18.5204,73.8567,560,79,94.7,37.302026790122426,94.96941580587817,0.2899999999999996,6.810000000000002,0.26938756,24.46925597362358,60.52232456051054,14.36508426123626,33.11888826512346,Cell Imbalance,1,6,5,5,3,1,4,Medium
2024-05-25 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,23,3.679,4.075,3.511,78.74,Discharging,24890.23,38.06,51.18,32.88,32.54,3.461,1.696,2.469,1046289,326,41.3,1.74,0.0,81.9,108.1,-2.0,Delhi,28.6139,77.209,216,58,100.2,39.498076895634114,79.48493012231665,0.5640000000000001,18.299999999999997,0.2896844599999999,31.82523021893968,100.0,36.567163297419086,56.13079783878626,Cell Imbalance,1,12,5,5,3,1,2,High
